evyear evjday evmonth evday evhour evmin evsec evmsec evla evlo evdp 
2009 362 12 28 4 24 45 968699 65.087 -16.2635 5.15918 
2009 362 12 28 5 4 50 146900 65.086 -16.2797 5.19824 
2009 362 12 28 5 47 33 894700 65.0201 -16.6736 2.43457 
2009 362 12 28 6 9 52 461900 65.0844 -16.2585 5.23242 
2009 362 12 28 7 51 32 976599 65.0866 -16.4671 2.86426 
2009 362 12 28 7 51 52 320099 65.0868 -16.4625 2.60059 
2009 362 12 28 8 1 59 695000 65.0842 -16.2837 6.14551 
2009 362 12 28 9 48 10 275000 65.1603 -16.4139 0.198242 
2009 362 12 28 12 0 19 22700 65.0851 -16.2608 5.41309 
2009 362 12 28 12 55 9 431760 65.1697 -16.4758 2.1123 
2009 362 12 28 17 52 43 940600 65.1055 -16.4423 2.30273 
2009 362 12 28 19 2 9 566100 65.1403 -16.3506 3.75293 
2009 362 12 28 19 2 41 372199 65.1381 -16.3945 4.14355 
2009 362 12 28 19 52 1 200599 65.1657 -16.381 7.98145 
2009 362 12 28 20 35 34 52799 65.1396 -16.3428 9.10449 
2009 362 12 28 20 56 23 176899 65.1697 -16.3814 4.56348 
2009 362 12 28 21 30 30 711999 65.0842 -16.2584 5.10059 
2009 362 12 28 21 32 51 238799 65.1636 -16.4043 0.134766 
2009 363 12 29 0 28 20 263400 65.1654 -16.3914 3.95801 
2009 363 12 29 0 46 14 881199 65.0242 -16.4561 6.47754 
2009 363 12 29 1 12 1 516110 65.1655 -16.3843 4.55371 
2009 363 12 29 1 45 31 33699 65.16 -16.4111 0.286133 
2009 363 12 29 1 51 15 810700 65.0843 -16.2749 5.38379 
2009 363 12 29 2 20 44 546300 65.1479 -16.3717 3.61133 
2009 363 12 29 2 46 59 723599 65.0826 -16.2846 6.10645 
2009 363 12 29 4 35 34 896399 65.1061 -16.3576 4.64648 
2009 363 12 29 5 23 30 160099 65.146 -16.3655 3.27441 
2009 363 12 29 7 25 36 772799 65.0798 -16.2588 5.45215 
2009 363 12 29 9 32 52 362299 65.0861 -16.2747 5.13965 
2009 363 12 29 14 48 0 157189 65.1223 -16.362 2.8252 
2009 363 12 29 14 49 55 501699 65.089 -16.257 5.2959 
2009 363 12 29 14 54 11 884600 65.1779 -16.3698 2.36621 
2009 363 12 29 15 9 54 452599 65.0863 -16.2577 5.81348 
2009 363 12 29 16 59 42 333399 65.0159 -16.6703 2.75684 
2009 363 12 29 17 4 42 32200 65.0145 -16.6691 2.7373 
2009 363 12 29 17 41 17 846399 65.2173 -16.403 3.87988 
2009 363 12 29 18 18 18 775500 65.0832 -16.2641 5.14453 
2009 363 12 29 19 5 1 255970 65.2205 -16.4664 13.1279 
2009 363 12 29 21 0 59 159399 65.1556 -16.4048 3.4209 
2009 363 12 29 22 11 37 123399 65.1619 -16.3743 4.36816 
2009 363 12 29 22 54 58 746800 65.1628 -16.3808 3.58691 
2009 363 12 29 23 2 14 851599 65.2349 -16.4192 3.23535 
2009 363 12 29 23 58 17 368500 65.0851 -16.2668 4.86133 
2009 364 12 30 0 9 28 32199 65.0853 -16.2591 5.53027 
2009 364 12 30 0 29 50 544499 65.066 -16.8322 3.82617 
2009 364 12 30 1 54 54 271799 65.1451 -16.148 4.71484 
2009 364 12 30 6 14 48 801200 65.1466 -16.3509 4.18262 
2009 364 12 30 7 18 29 457399 65.0866 -16.3174 6.4873 
2009 364 12 30 8 57 2 404659 65.0837 -16.2721 5.97949 
2009 364 12 30 11 24 43 349400 65.1743 -16.2873 4.40723 
2009 364 12 30 11 27 17 907800 65.1721 -16.2886 4.4707 
2009 364 12 30 11 27 36 419299 65.1732 -16.2885 4.41211 
2009 364 12 30 11 28 29 998699 65.1773 -16.2916 5.17871 
2009 364 12 30 11 45 28 674900 65.0813 -16.257 5.24707 
2009 364 12 30 11 56 50 978000 65.0857 -16.2636 5.03223 
2009 364 12 30 12 21 56 312899 65.1501 -16.4324 4.39746 
2009 364 12 30 12 41 59 698199 65.1074 -16.3651 9.3584 
2009 364 12 30 12 52 32 877600 65.1677 -16.4007 0.911133 
2009 364 12 30 14 7 51 487499 65.1606 -16.4039 -0.0263672 
2009 364 12 30 14 54 42 619100 65.1635 -16.4036 0.461914 
2009 364 12 30 14 56 30 919699 65.0862 -16.2708 4.64648 
2009 364 12 30 15 3 40 660499 65.1648 -16.4035 1.06738 
2009 364 12 30 15 6 15 459699 65.1622 -16.4017 1.42871 
2009 364 12 30 15 6 46 855499 65.1522 -16.3744 2.70801 
2009 364 12 30 15 7 14 850400 65.0798 -16.2609 5.71582 
2009 364 12 30 15 49 1 943689 64.9659 -16.6643 5.84277 
2009 364 12 30 16 8 3 605290 65.0813 -16.2614 5.75977 
2009 364 12 30 16 31 50 216200 65.1338 -16.4182 2.59082 
2009 364 12 30 17 58 8 844870 65.1622 -16.405 -0.124023 
2009 364 12 30 17 58 49 116900 65.1619 -16.4038 0.100586 
2009 364 12 30 18 12 36 38800 65.1619 -16.4082 0.320312 
2009 364 12 30 18 24 14 140599 65.1641 -16.3948 3.53809 
2009 364 12 30 18 58 23 220700 65.1574 -16.3847 3.11816 
2009 364 12 30 19 4 4 717489 65.1636 -16.3953 2.88379 
2009 364 12 30 19 8 30 439900 65.1942 -16.4481 2.15137 
2009 364 12 30 20 13 35 140300 65.0731 -16.8082 2.61035 
2009 364 12 30 20 19 0 422802 65.0778 -16.8107 3.37207 
2009 364 12 30 20 19 22 345400 65.0835 -16.2694 5.31055 
2009 364 12 30 20 20 8 706340 65.1284 -16.2019 7.01465 
2009 364 12 30 21 7 57 627099 65.0851 -16.2628 5.52051 
2009 364 12 30 21 13 26 343900 65.1675 -16.375 9.74902 
2009 364 12 30 21 28 35 542200 65.086 -16.26 5.13477 
2009 364 12 30 21 32 44 173099 65.0646 -16.8201 2.36621 
2009 364 12 30 21 46 13 111599 65.1651 -16.3877 3.28418 
2009 364 12 30 22 21 55 104399 65.164 -16.4003 3.04004 
2009 364 12 30 22 26 40 620899 65.1616 -16.3976 3.09863 
2009 364 12 30 22 28 12 306699 65.1642 -16.3957 3.22559 
2009 364 12 30 22 31 9 525029 65.1609 -16.4261 2.5957 
2009 364 12 30 22 39 18 992899 65.1663 -16.4 3.05957 
2009 364 12 30 22 46 12 16400 65.1602 -16.3948 3.11816 
2009 364 12 30 22 49 15 957399 65.1679 -16.3857 3.21582 
2009 364 12 30 23 5 17 551300 65.1812 -16.3819 3.94824 
2009 364 12 30 23 15 35 877200 65.1649 -16.3923 3.23535 
2009 364 12 30 23 18 36 348700 65.1639 -16.3949 3.0498 
2009 364 12 30 23 26 21 726199 65.1622 -16.4144 0.876953 
2009 365 12 31 0 26 23 858699 65.083 -16.2686 5.1543 
2009 365 12 31 0 34 59 725400 65.162 -16.3913 3.32324 
2009 365 12 31 0 51 5 864390 65.1553 -16.4327 2.69824 
2009 365 12 31 1 6 41 91299 65.1456 -16.3842 3.93848 
2009 365 12 31 1 6 41 111600 65.1477 -16.3857 3.94824 
2009 365 12 31 1 7 19 526800 65.1426 -16.3812 3.43066 
2009 365 12 31 1 11 40 144199 65.1446 -16.3885 3.23535 
2009 365 12 31 1 18 29 293500 65.1451 -16.3855 3.9873 
2009 365 12 31 1 28 55 478400 65.1507 -16.377 4.19238 
2009 365 12 31 1 56 42 923200 65.1482 -16.3852 3.9873 
2009 365 12 31 3 13 0 800887 65.0829 -16.2709 6.12598 
2009 365 12 31 3 31 55 897599 65.1453 -16.3851 3.84082 
2009 365 12 31 4 20 15 60399 65.0824 -16.2735 5.13965 
2009 365 12 31 4 46 23 373300 65.1477 -16.3857 3.9873 
2009 365 12 31 4 49 4 336710 65.0104 -16.4313 24.6025 
2009 365 12 31 5 2 47 212499 65.1294 -16.4805 7.10254 
2009 365 12 31 7 9 36 824100 65.0774 -16.2493 8.65039 
2009 365 12 31 8 58 24 572700 65.0861 -16.259 5.2373 
2009 365 12 31 10 40 7 29449 65.0811 -16.2889 6.22363 
2009 365 12 31 10 49 8 35000 65.024 -16.4582 6.60449 
2009 365 12 31 10 58 52 245199 65.0803 -16.2567 5.80371 
2009 365 12 31 10 59 23 362899 65.1482 -16.4297 4.12402 
2009 365 12 31 10 59 43 913200 65.0812 -16.2628 5.33496 
2009 365 12 31 11 0 57 701000 65.0804 -16.2617 6.07715 
2009 365 12 31 11 12 44 597599 65.1664 -16.3601 4.70996 
2009 365 12 31 11 16 18 76200 65.1623 -16.3638 4.55371 
2009 365 12 31 11 38 8 986480 65.0762 -16.2642 6.02832 
2009 365 12 31 12 38 16 914600 65.1638 -16.4182 4.58301 
2009 365 12 31 12 43 35 789799 65.0794 -16.806 1.43848 
2009 365 12 31 14 28 57 953200 65.1599 -16.4219 4.20215 
2009 365 12 31 15 12 14 171699 65.0867 -16.2647 5.10059 
2009 365 12 31 16 6 18 693100 65.0024 -16.7334 2.7373 
2009 365 12 31 16 17 0 586140 65.0069 -16.6427 15.0176 
2009 365 12 31 18 12 11 852999 65.0823 -16.2621 4.97852 
2009 365 12 31 20 54 29 210599 65.0478 -16.6327 19.3584 
2010 1 1 1 3 48 6 151510 65.0809 -16.2645 5.39355 
2010 1 1 1 9 21 9 739520 65.1484 -16.4579 4.02637 
2010 1 1 1 12 36 14 389300 65.0857 -16.2653 5.46191 
2010 1 1 1 14 35 42 707500 65.1698 -16.3901 1.72168 
2010 1 1 1 19 10 9 428699 65.0159 -16.669 2.74707 
2010 1 1 1 23 41 12 348800 65.0156 -16.669 2.85449 
2010 2 1 2 5 40 3 300500 65.1341 -16.3365 4.00195 
2010 2 1 2 9 50 11 441200 65.216 -16.3002 4.41699 
2010 2 1 2 20 23 39 12099 65.1237 -16.4088 3.71387 
2010 3 1 3 1 22 56 246099 65.2252 -16.2963 1.70215 
2010 3 1 3 15 55 1 505640 65.1615 -16.4045 1.63867 
2010 3 1 3 18 6 57 234000 65.0341 -16.6999 2.51758 
2010 3 1 3 18 8 16 641700 65.2297 -16.3021 0.774414 
2010 3 1 3 19 57 22 416799 65.0866 -16.2658 5.36914 
2010 4 1 4 16 14 4 822090 65.0856 -16.2603 5.61816 
2010 4 1 4 19 57 44 282499 65.0114 -16.6673 2.75684 
2010 5 1 5 7 22 10 114800 65.1095 -16.2346 6.16504 
2010 5 1 5 7 27 3 932519 65.0137 -16.6634 2.84473 
2010 5 1 5 15 37 19 797200 65.0854 -16.2624 5.87207 
2010 5 1 5 16 23 59 637200 65.0822 -16.2615 5.71582 
2010 5 1 5 16 47 1 81530 65.0977 -16.1196 5.15918 
2010 5 1 5 17 48 58 373399 65.1026 -16.1295 5.42285 
2010 6 1 6 3 4 22 346699 65.1668 -16.3996 4.3877 
2010 6 1 6 3 4 38 301900 65.1671 -16.3966 4.72949 
2010 6 1 6 3 6 14 810399 65.1678 -16.3961 4.7002 
2010 6 1 6 3 10 1 290429 65.1674 -16.4012 4.03613 
2010 6 1 6 3 44 46 549300 65.0173 -16.6755 2.74707 
2010 6 1 6 4 6 7 693019 65.1668 -16.3963 4.23145 
2010 6 1 6 4 22 30 721299 65.1681 -16.3978 4.25098 
2010 6 1 6 5 49 37 407299 65.0849 -16.2525 5.64746 
2010 6 1 6 6 57 54 298799 65.1674 -16.3991 4.45605 
2010 6 1 6 11 34 39 52599 65.0862 -16.2664 5.5791 
2010 6 1 6 13 16 40 555500 65.1345 -16.3051 3.80176 
2010 6 1 6 14 7 11 956099 65.1328 -16.3028 3.64551 
2010 6 1 6 16 8 6 181129 65.0181 -16.6754 2.1416 
2010 6 1 6 20 33 50 753100 65.2118 -16.3264 5.76465 
2010 6 1 6 23 38 7 732590 65.0248 -16.4577 6.5166 
2010 7 1 7 0 15 57 595199 65.1047 -16.4359 4.87598 
2010 7 1 7 1 40 47 768999 65.2273 -16.348 3.29883 
2010 7 1 7 3 39 30 782299 65.2296 -16.3546 2.71777 
2010 7 1 7 3 47 7 467939 65.2293 -16.3547 3.05957 
2010 7 1 7 3 48 21 125299 65.2598 -16.2612 9.95898 
2010 7 1 7 5 32 21 552299 65.085 -16.2591 5.90137 
2010 7 1 7 6 35 12 560499 65.2278 -16.3569 2.81543 
2010 7 1 7 14 0 51 249400 65.0861 -16.2658 5.34961 
2010 7 1 7 15 7 9 532560 65.1692 -16.4451 10.96 
2010 7 1 7 17 24 4 937599 65.0854 -16.2568 5.56445 
2010 7 1 7 18 27 42 132599 65.1304 -16.4634 3.96777 
2010 7 1 7 20 42 50 672499 65.1074 -16.6255 20.9941 
2010 7 1 7 21 1 11 427400 65.0892 -16.5844 18.5234 
2010 7 1 7 22 42 17 113299 65.0935 -16.2402 6.3457 
2010 8 1 8 0 48 25 225400 65.0847 -16.2571 5.5791 
2010 8 1 8 1 0 31 955800 65.0851 -16.2599 5.71582 
2010 8 1 8 10 34 1 672160 65.0673 -16.822 3.11816 
2010 8 1 8 14 16 17 201200 65.0951 -16.2514 5.14941 
2010 8 1 8 14 53 33 862699 65.0948 -16.2525 4.97852 
2010 8 1 8 17 46 3 655250 65.0952 -16.2539 5.11035 
2010 8 1 8 19 7 41 793500 65.0945 -16.2513 5.14453 
2010 8 1 8 20 9 25 57099 65.0684 -16.5385 1.55566 
2010 8 1 8 20 22 55 73999 65.0938 -16.247 5.14941 
2010 9 1 9 4 58 24 181799 65.14 -16.3717 2.98633 
2010 9 1 9 5 17 27 203499 65.1444 -16.3598 3.50879 
2010 9 1 9 21 26 58 441000 65.0926 -16.2477 5.1543 
2010 9 1 9 21 28 53 633699 65.1339 -16.3779 3.51855 
2010 9 1 9 21 37 47 701099 65.1336 -16.3771 3.54785 
2010 9 1 9 22 18 34 245800 65.0959 -16.6355 15.5986 
2010 10 1 10 2 14 16 339900 65.1336 -16.3742 3.78223 
2010 10 1 10 2 36 35 597799 65.0927 -16.2455 5.14941 
2010 10 1 10 2 59 41 912399 65.0938 -16.2482 5.40332 
2010 10 1 10 12 26 27 177700 65.0939 -16.6767 16.1162 
2010 10 1 10 19 29 24 603300 65.0969 -16.2604 5.16895 
2010 10 1 10 21 46 51 12700 65.2274 -16.9299 13.7871 
2010 10 1 10 22 11 8 234920 65.1117 -16.3402 3.16699 
2010 10 1 10 22 20 13 214199 65.0487 -16.5399 14.3779 
2010 10 1 10 22 29 20 343399 65.2115 -16.3252 5.83301 
2010 10 1 10 22 47 30 331099 65.244 -16.5534 12.9619 
2010 11 1 11 0 20 0 122073 65.2035 -16.7227 7.75195 
2010 11 1 11 4 21 21 635500 65.0851 -16.2632 5.11035 
2010 11 1 11 6 52 3 486120 65.0946 -16.2596 5.22266 
2010 11 1 11 7 3 37 717100 65.094 -16.2474 5.20801 
2010 11 1 11 7 7 29 929700 65.0935 -16.2474 5.36426 
2010 11 1 11 9 17 57 292200 65.1382 -16.42 12.6738 
2010 11 1 11 15 55 26 595199 65.0127 -16.666 3.0791 
2010 11 1 11 16 47 51 798800 65.0845 -16.2567 5.73535 
2010 11 1 11 19 19 11 898999 64.9523 -16.645 9.97852 
2010 12 1 12 7 5 39 627400 65.0765 -16.5075 3.0791 
2010 12 1 12 21 13 18 981600 65.2328 -16.3422 2.27832 
2010 12 1 12 21 45 12 482400 65.2363 -16.3335 2.65918 
2010 12 1 12 23 7 18 421600 65.2345 -16.3516 0.208008 
2010 16 1 16 7 11 1 645170 65.0151 -16.6678 2.8252 
2010 16 1 16 10 0 29 705500 65.2207 -16.4489 18.4795 
2010 16 1 16 20 35 16 222899 65.078 -16.2768 5.64746 
2010 17 1 17 10 37 2 723349 65.0158 -16.667 2.70801 
2010 17 1 17 10 54 23 96499 65.0142 -16.6663 2.80566 
2010 17 1 17 11 43 36 698099 65.0581 -16.5059 4.41699 
2010 17 1 17 16 24 48 679000 65.0164 -16.6723 2.86426 
2010 17 1 17 17 26 10 112000 65.0851 -16.2599 5.77441 
2010 17 1 17 22 0 24 165199 65.177 -16.2698 4.02148 
2010 17 1 17 22 11 12 126099 65.1825 -16.2778 4.50488 
2010 18 1 18 7 48 44 30599 65.0936 -16.6738 15.9795 
2010 18 1 18 10 21 24 161999 65.1246 -16.3067 3.37695 
2010 18 1 18 10 30 10 147000 65.1245 -16.3057 3.59668 
2010 18 1 18 10 46 38 49300 65.124 -16.3066 3.32324 
2010 18 1 18 14 14 11 11900 65.203 -16.304 3.16699 
2010 18 1 18 23 7 4 420 65.085 -16.2558 4.90527 
2010 20 1 20 9 13 25 75900 65.0051 -16.6958 2.5957 
2010 20 1 20 11 48 41 648099 65.1083 -16.7211 11.8975 
2010 21 1 21 5 18 16 441700 65.1413 -16.3776 4.0459 
2010 21 1 21 6 11 0 477346 65.1431 -16.3761 4.11426 
2010 21 1 21 7 15 2 516350 65.1409 -16.3739 3.92871 
2010 22 1 22 9 34 18 678699 65.1111 -16.7163 15.8037 
2010 22 1 22 11 39 40 840200 65.0933 -16.2504 5.33496 
2010 22 1 22 12 34 19 454699 65.0113 -16.6607 2.84473 
2010 22 1 22 12 43 32 276299 65.0928 -16.25 5.35449 
2010 22 1 22 13 16 6 192440 65.0113 -16.6607 2.95215 
2010 22 1 22 17 8 43 619700 65.0835 -16.3177 8.09863 
2010 22 1 22 18 33 2 444420 65.1023 -16.327 6.74121 
2010 22 1 22 19 42 11 191599 65.1876 -16.5826 4.54883 
2010 23 1 23 2 51 19 609500 64.9155 -17.0355 9.39258 
2010 23 1 23 4 35 22 144500 65.0933 -16.2495 5.42285 
2010 23 1 23 5 0 47 779600 65.0357 -16.7637 3.30371 
2010 23 1 23 6 22 11 124399 65.1998 -16.4671 9.28027 
2010 23 1 23 7 21 40 543999 65.093 -16.2492 5.31543 
2010 23 1 23 14 42 16 847799 65.084 -16.2576 5.34473 
2010 23 1 23 15 33 30 79299 65.0705 -16.732 15.8672 
2010 23 1 23 17 8 10 106099 65.0841 -16.2629 5.08105 
2010 23 1 23 21 2 36 872999 65.1811 -16.3129 3.34277 
2010 24 1 24 0 47 17 958999 65.0767 -16.4254 4.34863 
2010 24 1 24 2 2 23 490999 65.0848 -16.2608 5.66699 
2010 24 1 24 4 39 58 106600 65.0938 -16.2511 5.39355 
2010 24 1 24 10 4 34 355800 65.1841 -16.3188 3.80176 
2010 24 1 24 15 26 34 909199 65.085 -16.2583 5.6084 
2010 26 1 26 8 30 12 852700 65.0614 -16.4799 4.22168 
2010 26 1 26 12 27 45 230800 65.1795 -16.358 3.69434 
2010 27 1 27 3 27 53 705899 65.165 -16.297 3.92871 
2010 27 1 27 6 22 38 34100 65.0853 -16.2582 5.52051 
2010 28 1 28 0 58 55 400199 65.0789 -16.2548 5.31543 
2010 28 1 28 3 40 15 595000 65.2342 -16.335 2.8252 
2010 28 1 28 7 57 14 782299 65.0813 -16.5265 1.68262 
2010 28 1 28 10 10 38 617499 65.0808 -16.5307 2.28809 
2010 28 1 28 16 15 57 583599 64.9581 -16.5455 10.4863 
2010 28 1 28 16 37 38 167799 65.0045 -16.9438 14.0996 
2010 28 1 28 17 33 15 1799 65.2529 -16.2179 11.9854 
2010 28 1 28 17 43 19 637899 65.0104 -16.6728 3.0791 
2010 28 1 28 17 48 27 737999 65.2751 -16.9963 19.3145 
2010 28 1 28 17 52 5 870350 65.0472 -16.675 10.4814 
2010 28 1 28 18 29 40 969799 65.2837 -16.7542 19.8223 
2010 28 1 28 18 33 21 91000 65.128 -16.3677 12.6494 
2010 28 1 28 18 42 42 130699 65.1242 -16.5636 16.9365 
2010 28 1 28 18 52 32 785499 65.1632 -16.5575 16.1846 
2010 28 1 28 18 53 50 823999 65.2409 -16.6876 6.39941 
2010 28 1 28 19 1 3 523190 64.9888 -16.8573 16.2725 
2010 28 1 28 19 4 25 502500 65.2352 -16.6708 10.7598 
2010 28 1 28 19 6 1 15589 65.0451 -16.7286 7.81543 
2010 28 1 28 19 7 30 348900 65.0914 -16.3889 12.9082 
2010 28 1 28 19 15 14 528000 65.0736 -16.5481 19.2949 
2010 28 1 28 19 22 31 80799 65.0692 -16.4468 12.0342 
2010 28 1 28 19 22 55 242300 65.2812 -16.8852 12.918 
2010 28 1 28 19 26 33 149599 65.0513 -16.6055 12.9521 
2010 28 1 28 19 30 33 611199 65.0766 -16.4102 12.3809 
2010 28 1 28 19 45 16 317499 65.1377 -16.2819 17.249 
2010 28 1 28 20 5 55 153300 65.0554 -16.8654 20.2324 
2010 28 1 28 20 25 59 972900 65.201 -16.6415 8.41113 
2010 28 1 28 20 42 7 974520 64.9791 -16.6202 9.96387 
2010 28 1 28 20 46 17 908200 64.9665 -16.7817 10.2715 
2010 28 1 28 20 48 27 968699 65.1104 -16.4543 13.1426 
2010 28 1 28 21 16 6 666360 65.1705 -16.7245 16.4482 
2010 28 1 28 21 20 6 125280 65.1713 -16.6013 13.1377 
2010 28 1 28 21 27 8 140269 65.1328 -16.1287 15.2178 
2010 28 1 28 21 29 43 854700 65.0473 -16.7694 11.3213 
2010 28 1 28 22 23 18 844500 65.0495 -16.3632 14.4902 
2010 28 1 28 22 38 56 780400 65.0715 -16.6658 7.4248 
2010 29 1 29 3 46 4 381630 64.9339 -16.7794 8.04492 
2010 29 1 29 4 32 31 192399 65.1042 -16.6192 21.3652 
2010 29 1 29 4 32 46 599800 65.0725 -16.6046 24.5684 
2010 29 1 29 9 35 3 58850 65.0126 -16.8198 10.54 
2010 29 1 29 10 40 57 63899 65.2088 -16.2978 2.13672 
2010 29 1 29 10 58 12 146699 65.209 -16.2982 2.20508 
2010 29 1 29 11 17 49 593699 65.1353 -16.7047 15.5205 
2010 29 1 29 11 46 13 909200 65.2695 -16.3674 -0.202148 
2010 29 1 29 15 40 8 513780 65.1228 -16.1757 18.3965 
2010 29 1 29 16 12 8 728289 65.0225 -16.5725 7.69824 
2010 29 1 29 16 15 52 468299 65.0593 -16.7358 12.3809 
2010 29 1 29 16 38 18 494599 65.0238 -16.5571 11.6729 
2010 29 1 29 16 38 38 419899 65.153 -16.5784 8.90918 
2010 29 1 29 16 58 49 709699 65.1128 -16.2212 19.1289 
2010 29 1 29 17 8 25 496400 64.9962 -16.6941 9.56836 
2010 29 1 29 17 11 27 224599 65.2669 -16.7189 12.9082 
2010 29 1 29 17 33 43 496499 65.1691 -16.381 6.5459 
2010 29 1 29 17 42 54 447499 65.2295 -16.3938 11.9072 
2010 29 1 29 17 58 13 522700 65.2021 -16.9487 7.55176 
2010 29 1 29 18 2 42 510800 65.1236 -16.4563 5.83789 
2010 29 1 29 18 5 15 314299 65.1211 -16.5365 11.4678 
2010 29 1 29 18 16 3 923519 65.1752 -16.6542 16.2236 
2010 29 1 29 18 35 29 369700 65.0126 -16.6788 3.17676 
2010 29 1 29 18 42 42 864899 64.9901 -16.8964 7.24902 
2010 29 1 29 18 44 3 688680 65.1534 -16.7397 8.75293 
2010 29 1 29 19 3 37 68300 64.965 -16.6183 10.0566 
2010 29 1 29 19 9 9 217140 65.2854 -16.6572 -0.783203 
2010 29 1 29 19 39 29 889900 65.1272 -16.4624 15.7842 
2010 29 1 29 20 33 49 517800 65.0353 -16.4532 15.4082 
2010 29 1 29 21 21 50 394100 65.0963 -16.6097 11.5752 
2010 29 1 29 21 45 36 965800 65.1018 -16.9672 10.7939 
2010 29 1 29 22 12 39 452899 65.1156 -16.3353 11.7314 
2010 29 1 29 22 32 36 587099 65.1839 -16.6104 17.2637 
2010 29 1 29 22 38 6 200459 65.0728 -16.3507 16.0479 
2010 29 1 29 23 26 22 991800 65.2139 -16.3935 15.8379 
2010 29 1 29 23 28 10 815599 65.0741 -16.3348 13.1768 
2010 29 1 29 23 44 3 860819 65.0489 -16.7353 13.0303 
2010 29 1 29 23 58 26 743500 65.006 -16.7104 19.3389 
2010 30 1 30 0 37 1 703920 65.151 -16.2045 17.9326 
2010 30 1 30 0 47 2 899640 65.0007 -16.3043 12.5762 
2010 30 1 30 1 15 35 58100 65.1801 -16.4151 12.498 
2010 30 1 30 1 32 44 642499 65.0558 -16.679 7.55664 
2010 30 1 30 2 9 18 896100 65.0909 -16.1558 10.4863 
2010 30 1 30 11 19 49 480800 65.165 -16.2949 3.90918 
2010 31 1 31 1 13 49 460500 65.2317 -16.3634 17.791 
2010 31 1 31 3 21 40 248399 65.2096 -16.2941 2.32715 
2010 31 1 31 3 56 40 932000 65.2069 -16.814 10.2715 
2010 31 1 31 5 1 41 668700 65.1266 -16.6311 13.9092 
2010 31 1 31 5 8 28 52800 65.0715 -16.6036 3.26465 
2010 31 1 31 5 18 42 25300 65.0588 -16.7307 10.7158 
2010 31 1 31 5 45 5 406310 65.0669 -16.4899 17.5957 
2010 31 1 31 6 3 39 775900 65.1269 -16.559 12.4004 
2010 31 1 31 6 17 16 796099 65.0103 -16.4243 17.0049 
2010 31 1 31 6 58 45 42700 65.0666 -16.4955 10.4717 
2010 31 1 31 7 12 51 91299 65.3132 -16.7298 6.90723 
2010 31 1 31 8 8 19 734600 65.2353 -16.6535 12.0635 
2010 31 1 31 8 23 8 451190 65.23 -17.0397 9.00195 
2010 31 1 31 8 25 49 222299 65.0165 -16.4485 21.1846 
2010 31 1 31 13 13 53 975900 65.129 -16.3372 4.25098 
2010 32 2 1 7 0 48 501100 65.1654 -16.3773 4.00684 
2010 32 2 1 7 3 10 922100 65.164 -16.3865 3.83105 
2010 32 2 1 7 4 56 279800 65.163 -16.3904 3.37207 
2010 32 2 1 7 13 27 136500 65.1645 -16.3861 3.48926 
2010 32 2 1 8 0 3 322750 65.0994 -16.2564 5.77441 
2010 32 2 1 8 28 42 22599 65.081 -16.2554 5.30566 
2010 32 2 1 8 34 27 365400 65.163 -16.3883 3.35254 
2010 32 2 1 8 46 49 911299 65.1629 -16.3846 3.27441 
2010 32 2 1 8 55 30 871900 65.1627 -16.3883 3.34277 
2010 32 2 1 8 57 38 860100 65.1627 -16.3863 3.34277 
2010 32 2 1 9 26 4 139649 65.1595 -16.3824 3.17676 
2010 32 2 1 9 42 14 638999 65.1627 -16.3887 3.3623 
2010 32 2 1 9 55 53 359299 65.1614 -16.3868 3.64551 
2010 32 2 1 10 5 18 546900 65.1621 -16.3846 3.92871 
2010 32 2 1 10 13 38 437300 65.1616 -16.3876 3.35254 
2010 32 2 1 11 5 23 914400 65.1616 -16.3868 3.79199 
2010 32 2 1 13 4 23 704499 65.1642 -16.3857 3.35254 
2010 32 2 1 13 8 22 313300 65.165 -16.2929 3.84082 
2010 32 2 1 19 48 35 683999 65.0682 -16.808 3.02539 
2010 33 2 2 4 43 56 301699 65.089 -16.408 13.8213 
2010 33 2 2 5 47 34 374200 65.0473 -16.8105 14.8418 
2010 33 2 2 5 50 40 438800 65.1072 -16.7552 11.2627 
2010 33 2 2 6 53 17 935300 65.1694 -16.4268 13.0791 
2010 33 2 2 7 3 23 612500 65.0399 -16.4815 10.8623 
2010 33 2 2 14 20 46 516599 65.1093 -16.826 17.835 
2010 33 2 2 16 45 18 73000 65.2476 -16.4327 13.5332 
2010 34 2 3 3 47 7 519890 65.1706 -16.263 4.02148 
2010 34 2 3 3 52 11 660199 65.1707 -16.2615 4.23145 
2010 34 2 3 5 45 9 81250 65.0855 -16.2549 5.46191 
2010 34 2 3 7 21 43 401000 65.1704 -16.2611 4.22168 
2010 34 2 3 9 31 4 837089 65.1704 -16.2603 4.2998 
2010 34 2 3 18 18 8 993620 65.0135 -16.6725 3.00098 
2010 35 2 4 0 48 15 159399 65.0984 -16.2505 5.42773 
2010 35 2 4 1 51 29 536699 64.9936 -16.7243 10.6572 
2010 35 2 4 6 14 56 990000 65.197 -16.4612 13.7041 
2010 35 2 4 21 25 11 96099 65.0866 -16.265 5.38867 
2010 35 2 4 22 25 52 652900 65.0839 -16.2671 5.05176 
2010 36 2 5 3 10 34 544400 65.0791 -16.2925 5.41309 
2010 36 2 5 4 33 30 367699 65.0125 -16.6722 2.7959 
2010 36 2 5 7 22 44 53699 65.095 -16.4829 1.4873 
